date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2016-02-01,53,0,55,44,28,0,0,60,74,31,39,37,73,39,93,37,79,42,75,58,50,31,55,82,44,83,72,90,62,16,57,0,92,51,58,0,0,26,54,58,0,78,64,39
2016-03-01,51,0,60,50,29,0,0,70,70,41,37,36,82,41,42,31,78,44,80,60,62,21,49,79,46,79,61,80,70,15,0,0,91,55,61,0,0,45,44,63,0,93,67,34
2016-04-01,52,0,66,48,37,0,0,76,78,39,42,32,64,44,68,47,85,43,79,67,56,25,49,75,41,83,73,89,62,15,0,0,78,56,57,0,0,66,56,70,0,100,77,40
2016-05-01,53,0,56,57,27,65,0,65,68,41,30,36,55,42,29,25,78,41,79,77,72,23,52,75,42,77,62,87,60,15,57,0,83,51,42,0,0,51,40,57,0,68,53,34
2016-06-01,53,0,62,42,18,0,0,56,60,31,24,42,35,35,87,37,72,43,68,76,58,21,100,74,41,72,52,79,0,15,0,0,72,44,51,0,0,57,0,57,0,42,48,30
2016-07-01,56,0,76,0,13,0,0,41,57,41,24,48,28,41,86,25,71,35,58,82,60,18,56,79,45,75,48,77,0,15,0,0,73,57,39,0,0,48,94,58,0,55,37,27
2016-08-01,54,0,81,55,18,0,0,52,59,44,0,42,33,40,79,42,72,34,61,82,78,15,46,78,43,79,54,79,33,16,0,0,80,46,26,0,0,63,81,52,0,41,35,30
2016-09-01,52,0,58,40,22,0,0,54,69,39,24,36,37,42,77,22,79,41,78,69,70,21,52,77,43,82,68,92,55,16,0,0,67,55,25,0,0,50,67,55,0,58,51,32
2016-10-01,58,0,56,46,32,0,0,59,72,35,31,35,61,48,51,21,82,45,78,62,74,47,48,77,45,73,82,89,59,14,0,0,78,58,41,0,0,47,53,57,0,60,58,37
2016-11-01,61,0,100,60,31,0,0,75,74,37,36,36,53,63,49,32,83,39,71,49,81,30,55,73,40,71,60,85,82,13,0,0,58,42,74,0,0,58,0,100,0,55,63,4
