date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2014-08-01,45,16,54,24,16,28,12,45,55,20,19,57,60,52,63,22,77,54,51,75,54,55,48,67,25,79,39,58,57,61,8,12,72,30,25,16,0,61,5,16,20,31,31,49
2014-09-01,41,12,53,34,22,27,11,58,58,22,29,54,75,48,62,23,79,61,58,60,60,54,59,58,24,75,34,58,62,59,14,11,73,29,32,30,0,55,4,19,23,51,55,48
2014-10-01,47,6,52,40,25,29,13,67,64,21,35,56,77,47,65,24,87,59,60,53,63,55,62,56,25,73,31,56,55,60,18,9,67,28,35,39,0,53,5,19,29,57,54,47
2014-11-01,56,5,67,36,22,26,14,64,56,21,35,51,61,50,62,22,84,58,54,48,57,54,60,58,20,69,28,54,52,59,19,9,61,26,35,43,0,54,5,20,38,50,48,41
2014-12-01,57,4,72,33,22,27,15,58,55,20,27,50,60,49,56,23,87,55,54,49,52,60,58,59,19,65,27,52,46,58,20,10,59,26,37,33,0,57,6,24,32,47,47,40
2015-01-01,56,5,64,34,22,31,14,49,61,21,27,55,68,46,63,25,83,71,52,59,58,51,59,64,21,84,38,59,57,64,15,11,79,39,38,30,0,48,6,22,29,44,48,47
2015-02-01,50,6,60,40,24,32,13,65,61,22,29,55,75,46,64,28,85,57,56,58,68,45,54,62,22,87,34,59,52,62,20,13,69,40,40,35,0,43,7,22,36,55,51,45
2015-03-01,51,12,55,42,24,33,18,70,59,24,26,52,77,47,77,31,90,63,57,66,66,46,58,64,25,95,34,60,55,70,25,13,71,39,37,37,0,51,7,24,32,54,54,48
2015-04-01,62,13,51,44,25,38,13,74,61,24,25,52,83,50,65,28,89,69,58,67,63,50,59,61,27,80,35,61,52,69,29,15,72,38,38,39,0,54,8,25,37,59,53,50
2015-05-01,72,23,48,35,23,32,14,56,54,23,22,51,71,50,65,25,100,73,55,72,55,51,55,67,28,78,33,62,53,60,22,12,69,33,33,35,0,55,8,24,33,49,50,47
2015-06-01,54,32,54,30,19,34,12,47,58,21,19,54,62,51,69,23,90,69,55,83,56,51,46,64,28,81,36,62,54,66,11,12,75,34,31,22,0,63,7,22,44,35,33,51
2015-07-01,55,28,57,30,18,34,12,48,61,22,19,52,62,52,82,24,89,75,59,87,58,56,52,72,28,86,37,64,56,72,7,12,76,35,39,18,0,66,6,24,51,32,32,47
2015-08-01,53,21,55,25,18,33,18,45,57,22,22,55,58,61,69,23,91,64,57,74,57,53,39,68,29,85,41,63,53,71,7,13,73,32,43,18,0,70,6,24,39,33,36,46
2015-09-01,53,12,58,39,22,31,14,59,60,25,33,51,75,54,65,24,99,61,60,61,59,49,57,61,29,74,36,61,57,63,17,17,74,33,40,33,0,58,6,22,35,53,56,43
2015-10-01,50,7,58,41,24,33,13,70,62,22,38,52,73,49,64,26,100,58,67,57,66,50,68,59,27,69,33,60,57,67,21,13,68,31,41,46,0,54,7,23,40,57,57,41
2015-11-01,48,6,67,39,23,29,11,72,58,21,34,52,61,47,58,25,89,58,60,50,52,55,67,55,25,67,28,58,48,57,20,12,62,27,37,44,0,50,6,22,39,52,53,40
2015-12-01,50,5,70,33,24,28,17,60,54,20,29,47,57,49,58,28,89,54,61,51,52,58,61,60,21,66,26,58,43,60,20,11,59,29,34,32,0,55,8,22,34,44,46,35
2016-01-01,58,5,67,35,20,27,14,51,61,22,27,50,57,53,57,27,80,68,56,60,87,44,58,72,26,79,37,65,52,62,18,13,65,36,49,36,0,45,5,23,35,43,50,41
2016-02-01,55,8,69,45,24,35,12,64,64,24,33,50,73,54,63,28,85,60,58,65,65,43,57,76,27,83,41,63,53,60,31,11,64,41,48,44,21,46,5,21,30,60,58,41
2016-03-01,52,11,75,45,23,34,13,69,59,27,39,52,74,53,64,32,90,67,58,73,59,44,51,73,31,89,40,64,51,64,34,13,67,39,38,43,0,49,5,23,33,56,53,42
2016-04-01,53,18,79,46,25,36,11,76,60,26,28,45,75,55,62,28,88,80,58,76,60,47,54,73,31,76,39,65,52,65,40,12,63,42,36,48,0,44,5,23,30,61,56,44
2016-05-01,55,59,84,34,21,32,17,65,56,25,23,48,66,58,64,25,91,66,53,83,54,44,48,82,31,74,37,64,49,61,31,14,66,34,33,39,0,53,6,21,31,50,51,43
2016-06-01,58,57,80,28,16,29,15,47,56,24,19,52,51,61,64,24,85,63,55,86,50,48,51,80,33,75,38,66,47,59,15,11,64,32,34,23,0,61,6,21,25,35,37,41
2016-07-01,61,35,93,25,16,29,12,45,51,46,18,61,50,58,58,21,83,59,51,85,50,50,35,80,33,78,37,65,44,61,9,11,60,33,33,20,0,74,7,20,18,31,28,41
2016-08-01,57,19,91,24,16,25,13,42,61,35,18,54,48,52,64,23,80,57,55,75,50,46,40,73,29,74,46,64,46,58,9,10,68,31,27,17,0,61,6,20,16,33,34,41
2016-09-01,54,12,73,35,19,28,10,53,58,28,29,58,63,51,66,22,87,58,61,63,52,53,55,69,28,72,39,64,50,57,20,12,63,32,35,31,0,52,5,21,21,49,52,39
2016-10-01,54,8,79,39,22,33,12,66,59,26,59,59,61,50,62,25,85,55,61,62,53,48,58,65,30,66,35,60,45,58,26,10,64,32,32,47,0,50,5,22,25,63,53,36
2016-11-01,66,5,100,41,23,30,13,71,59,29,30,64,59,60,58,23,84,67,62,53,49,56,57,66,29,65,35,63,40,59,29,12,61,30,40,46,0,53,5,44,16,29,54,3
2016-12-01,52,5,93,35,23,29,12,59,52,29,26,50,54,55,54,24,80,61,52,51,47,55,52,72,26,63,30,58,38,58,25,10,53,30,34,37,0,61,7,42,9,21,43,0
2017-01-01,65,6,80,39,20,32,12,51,65,26,24,59,62,48,62,28,86,77,56,61,53,52,57,73,30,78,43,69,49,64,24,13,72,41,32,35,0,47,6,34,12,23,50,0
2017-02-01,63,8,80,45,24,37,11,67,64,25,28,58,72,53,65,29,90,63,59,65,62,47,55,72,34,85,42,68,48,63,28,14,65,46,39,48,0,42,6,42,17,30,57,0
2017-03-01,60,11,70,45,24,36,12,75,66,26,25,55,73,53,67,37,91,63,57,71,61,49,52,72,35,89,40,71,48,66,33,13,64,42,40,46,0,44,6,38,15,29,56,0
2017-04-01,60,16,78,46,24,40,13,77,62,28,24,59,71,56,66,30,89,62,59,74,59,52,55,76,39,77,37,69,47,66,37,14,63,43,40,48,0,52,7,46,15,30,59,0
2017-05-01,60,22,67,38,21,34,12,64,63,26,26,58,62,55,62,26,94,62,57,78,54,51,50,79,36,72,40,74,44,61,32,13,64,38,34,40,0,61,6,41,15,23,50,0
2017-06-01,65,33,72,26,18,29,11,47,58,27,21,59,50,58,68,24,88,71,55,89,51,52,37,79,33,73,40,70,39,63,13,12,66,35,31,21,0,69,6,40,12,14,29,0
2017-07-01,67,30,78,25,17,29,13,47,60,29,19,60,46,62,67,22,86,71,53,96,51,63,32,87,37,77,38,74,39,67,9,14,68,39,34,17,0,63,7,31,14,14,27,0
2017-08-01,61,17,66,25,16,29,12,44,62,30,28,65,47,59,69,24,85,60,56,76,58,54,37,79,36,74,43,69,43,61,9,14,68,34,31,17,0,61,6,42,12,16,34,0
2017-09-01,57,13,58,33,19,33,11,52,61,26,100,64,60,53,61,23,87,56,60,62,54,54,57,71,38,71,37,65,43,56,16,14,63,34,37,28,0,73,5,40,16,24,55,0
2017-10-01,61,9,62,41,24,35,11,70,64,26,35,62,67,55,69,26,82,58,73,62,65,48,61,74,35,68,34,66,46,64,24,12,65,38,39,45,0,58,7,45,13,30,58,0
2017-11-01,63,6,93,39,24,32,12,74,62,27,33,54,62,60,65,26,84,58,62,55,54,66,57,73,34,70,32,67,39,60,27,13,62,37,37,42,0,57,6,52,16,29,57,0
2017-12-01,62,6,74,34,23,30,13,57,56,27,26,59,49,64,57,24,80,60,57,54,51,62,50,77,38,67,28,66,32,60,24,11,55,39,35,35,0,57,6,48,10,29,45,0
2018-01-01,69,6,60,36,22,28,12,53,65,32,27,64,56,58,62,29,80,84,58,61,63,53,52,75,27,80,42,70,43,71,18,14,75,45,35,32,0,45,5,44,12,25,49,0
2018-02-01,65,8,59,41,29,39,11,68,66,40,31,58,64,65,66,28,84,62,62,61,63,45,53,76,30,83,39,70,42,68,26,13,67,50,49,44,0,45,6,43,16,50,56,0
2018-03-01,65,10,57,42,24,37,11,69,62,32,24,58,65,58,69,38,88,64,60,72,61,45,49,78,35,80,39,67,41,68,27,14,66,45,39,43,0,60,6,38,21,88,49,0
