date,Age,Air Conditioner Price,Cosmetics,Employment Rate,Inflation,Bank loan rate,Forex rate,confidence,health,weakness,trajectory,news,Economic development,market,onsite,applicant,drive,wage,active,rental,annuity,rebate,goal,restaurant,takeaway,training,childcare,care,career opportunities,cost of living,economic policies,freelancing,government jobs,loan interest,market prices,national economy,power cut schedule,train schedule,train ticket price,/m/01q82,/g/1211cg58,/m/012_3l,/m/0gfps3,/g/11gbfbpzht
2023-05-01,81,15,47,56,67,73,52,34,79,54,59,28,55,64,43,77,59,22,59,75,48,20,22,89,64,45,56,77,63,56,54,80,29,76,20,19,23,18,90,52,11,22,71,48
2023-06-01,93,15,48,63,66,83,57,34,92,61,76,31,55,71,50,86,64,23,69,81,45,28,27,99,75,53,72,88,70,65,51,100,33,84,20,21,30,17,100,58,9,27,76,64
2023-07-01,87,6,47,54,60,82,51,47,92,56,89,34,48,74,52,82,61,22,59,75,45,57,24,94,80,53,56,89,64,57,53,93,30,93,20,20,20,13,79,40,7,20,76,61
2023-08-01,86,6,47,58,62,79,60,55,85,61,91,29,40,79,50,79,60,21,63,79,44,18,23,94,76,47,57,84,60,59,49,86,29,79,21,19,21,14,74,31,9,16,81,72
2023-09-01,83,5,45,53,60,80,52,32,91,63,84,27,46,80,44,68,56,20,64,74,39,15,25,92,79,42,53,79,58,57,48,74,25,79,22,20,15,14,74,32,8,13,80,56
2023-10-01,80,4,45,54,51,74,43,31,90,58,78,28,45,80,44,60,56,21,62,73,39,16,23,86,71,42,53,85,51,54,48,80,22,72,21,26,16,22,69,32,9,15,74,44
2023-11-01,93,3,46,53,55,65,47,32,82,53,71,27,45,85,44,60,56,19,65,77,41,17,23,88,70,41,47,82,57,49,54,81,22,68,22,30,13,21,72,34,10,16,73,56
2023-12-01,93,3,48,62,64,79,48,36,85,49,73,30,58,89,42,72,58,25,68,100,50,20,26,100,68,44,56,84,63,53,60,84,25,81,22,31,14,19,83,46,12,15,79,89
2024-01-01,94,4,51,64,65,75,48,34,85,52,73,29,52,91,47,67,63,22,68,87,54,25,25,85,68,47,61,77,67,58,55,81,27,85,23,30,17,16,77,53,23,21,77,82
2024-02-01,77,6,60,67,83,77,47,39,88,52,78,26,50,84,53,71,64,22,69,82,50,36,26,92,61,52,71,71,68,59,73,69,23,82,23,25,14,12,52,47,18,28,73,51
2024-03-01,86,11,50,73,65,72,50,32,83,52,69,25,50,78,48,69,60,31,65,84,44,26,25,86,51,49,64,70,65,56,57,65,24,74,24,26,9,12,58,50,14,19,71,87
2024-04-01,81,20,44,60,69,70,51,28,77,51,68,24,46,73,49,58,58,22,59,81,44,23,23,88,41,47,92,69,69,53,51,67,21,72,22,14,14,11,56,39,10,20,60,70
2024-05-01,81,16,41,68,74,67,48,28,75,50,59,25,44,74,47,65,61,20,57,83,41,22,22,94,38,53,73,72,73,54,57,70,21,69,19,17,18,11,59,35,7,22,58,67
2024-06-01,86,8,39,66,65,68,49,28,79,47,64,35,38,72,46,69,58,18,53,79,40,29,24,91,40,49,57,71,73,55,55,69,23,70,19,22,21,10,54,46,7,22,62,72
2024-07-01,81,4,42,55,64,74,55,29,88,50,82,28,39,69,49,78,58,19,63,81,45,100,25,91,46,50,62,77,66,59,64,74,24,86,22,17,16,11,48,50,13,17,70,89
2024-08-01,78,4,43,52,62,73,58,26,84,51,81,28,38,83,50,74,66,18,64,84,44,19,23,93,41,49,61,74,63,58,64,79,23,74,22,17,12,11,45,48,9,19,69,96
2024-09-01,76,4,41,63,61,69,56,31,90,53,81,25,47,83,51,81,68,24,67,87,42,19,25,93,42,46,59,72,74,54,65,71,22,74,24,19,16,10,51,44,14,21,76,95
2024-10-01,80,4,42,50,52,72,52,27,86,50,72,25,41,82,45,70,66,21,62,84,38,18,23,88,41,42,58,77,69,56,61,60,19,72,23,21,16,10,46,46,15,19,71,84
2024-11-01,82,3,42,55,59,76,52,28,86,42,63,24,49,81,50,66,65,19,66,94,40,17,24,91,43,44,62,69,67,57,64,64,20,68,27,26,11,10,54,39,15,26,74,71
2024-12-01,81,2,40,52,62,72,53,32,85,40,61,23,51,72,45,73,65,19,67,95,41,21,26,96,42,44,64,62,61,54,75,64,20,72,23,27,13,11,55,41,18,27,77,74
2025-01-01,81,3,46,57,59,73,53,32,93,44,70,23,51,76,52,83,71,23,69,94,45,29,27,90,40,45,82,66,69,55,77,65,23,76,27,26,12,14,63,55,15,26,79,92
2025-02-01,76,5,43,55,63,88,59,30,87,50,86,22,54,73,53,86,71,20,68,92,51,69,25,81,44,47,82,62,64,57,81,66,21,83,25,22,15,11,51,39,16,28,84,85
2025-03-01,78,10,38,57,59,76,56,27,85,51,80,19,39,66,51,80,67,22,65,88,45,27,23,79,42,48,79,64,72,54,65,69,22,75,21,20,13,9,47,48,13,22,73,75
2025-04-01,81,12,39,45,55,80,61,26,81,48,73,23,37,77,50,70,64,21,60,96,43,25,22,84,43,46,76,65,66,55,54,71,22,78,25,14,17,8,45,40,5,21,62,68
2025-05-01,78,8,39,49,51,71,54,25,79,45,70,37,38,62,42,87,65,20,62,88,39,21,21,84,39,47,81,65,70,52,57,66,23,68,20,16,24,8,45,43,6,24,79,65
2025-06-01,80,7,39,52,51,90,58,27,89,46,69,27,38,63,52,93,68,18,64,95,45,27,25,90,47,50,100,68,87,58,61,71,24,86,27,17,33,8,51,39,12,21,63,62
2025-07-01,76,4,39,53,50,83,52,27,88,46,87,21,35,61,48,100,68,18,65,87,39,37,22,83,41,49,80,72,76,53,55,68,23,78,27,15,12,7,42,43,0,17,56,61
2025-08-01,81,3,40,60,55,74,56,27,88,46,84,24,37,65,45,83,67,21,70,91,50,37,21,94,44,48,71,73,66,58,56,62,21,74,31,15,17,9,44,44,4,29,70,64
2025-09-01,75,3,37,48,46,77,63,34,84,44,70,22,33,61,42,78,64,19,62,98,43,41,24,82,39,44,54,66,53,47,52,54,18,78,24,14,19,8,37,40,3,21,67,77
2025-10-01,76,3,40,55,45,83,61,29,80,41,69,20,31,71,41,73,64,26,61,89,39,15,20,88,44,40,67,66,49,49,55,56,16,73,30,19,11,9,42,42,0,19,61,65
